1488118032021	1953
1488118032148	1795
1488118032222	1363
1488118032298	3036
1488118032429	3142
1488118032530	3544
1488118032627	3204
1488118032684	3559
1488118032819	3946
1488118032926	4801
1488118033029	5998
1488118033133	5998
1488118033233	7497
1488118033330	7497
1488118033393	7792
1488118033481	7792
1488118033619	7256
1488118033741	7256
1488118033859	7088
1488118033974	5444
1488118034120	4414
1488118034229	4776
1488118034330	5082
1488118034431	4170
1488118034531	4309
1488118034631	4120
1488118034732	3476
1488118034832	2003
1488118034932	1990
1488118035034	1862
1488118035133	1956
1488118035234	2774
1488118035300	3205
1488118035375	2522
1488118035475	1919
1488118035537	2297
1488118035601	2353
1488118035685	2388
1488118035848	3150
1488118035955	3338
1488118036068	3357
1488118036221	3198
1488118036278	3111
1488118036459	3013
1488118036546	2897
1488118036602	2863
1488118036610	2984
1488118036686	3447
1488118036856	2884
1488118036928	3654
1488118037015	3947
1488118037145	2888
1488118037290	2889
1488118037357	1892
1488118037453	1669
1488118037567	2013
1488118037656	2144
1488118037760	2339
1488118037869	3496
1488118037941	2295
1488118037992	1830
1488118038126	2502
1488118038248	3260
1488118038314	4014
1488118038421	3875
1488118038563	4028
1488118038655	4252
1488118038721	2762
1488118038802	2361
1488118038885	3126
1488118039017	3783
1488118039110	4539
1488118039243	5651
1488118039324	5651
1488118039385	4973
1488118039538	2832
1488118039603	2434
1488118039687	2939
1488118039817	3415
1488118039944	4219
1488118040067	3660
1488118040153	3775
1488118040255	2234
1488118040363	1949
1488118040481	2130
1488118040549	3041
1488118040680	4082
1488118040795	4210
1488118040854	4181
1488118040938	2417
1488118040985	1717
1488118041088	2361
1488118041207	2808
1488118041292	3581
1488118041390	3592
1488118041512	3361
1488118041674	3225
1488118041743	1493
1488118041854	1436
1488118041968	1391
1488118042074	1357
1488118042185	1309
1488118042318	1312
1488118042387	1494
1488118042544	1627
1488118042615	1630
1488118042684	1683
1488118042780	2018
1488118042841	2315
1488118042925	3114
1488118043069	3549
1488118043181	1593
1488118043255	1456
1488118043362	1477
1488118043397	1532
1488118043492	1593
1488118043635	1820
1488118043789	2085
1488118043871	2319
1488118043939	2934
1488118044017	3679
1488118044091	4041
1488118044193	4079
1488118044292	4192
1488118044426	4008
1488118044588	3266
